step,loss,mean_reward,mean_quality,mean_cost_usd,policy_entropy_nats,val_quality,val_cost_usd,val_action_entropy_bits
5524,0.003823,0.814453,0.814453,0.008204,0.019461,0.806723,0.007999,0.102969
5525,0.006457,0.804688,0.804688,0.007557,0.048904,0.806723,0.007999,0.102969
5526,0.001197,0.808594,0.808594,0.007717,0.012003,0.806723,0.007999,0.102969
5527,-0.000465,0.773438,0.773438,0.007786,0.018041,0.806723,0.007999,0.102969
5528,-0.002024,0.841797,0.841797,0.007735,0.017923,0.806723,0.007999,0.102969
5529,-0.002271,0.785547,0.785547,0.008043,0.024385,0.806723,0.007999,0.102969
5530,-0.005222,0.813477,0.813477,0.008185,0.032988,0.806723,0.007999,0.102969
5531,0.006587,0.794922,0.794922,0.007760,0.025460,0.806723,0.007999,0.102969
5532,0.005469,0.785937,0.785937,0.007881,0.026290,0.806723,0.007999,0.102969
5533,0.004053,0.861328,0.861328,0.007541,0.028190,0.806723,0.007999,0.102969
5534,0.001852,0.809570,0.809570,0.007625,0.049055,0.806723,0.007999,0.102969
5535,0.007877,0.778320,0.778320,0.007724,0.049907,0.806723,0.007999,0.102969
5536,0.000481,0.803320,0.803320,0.007925,0.053854,0.806723,0.007999,0.102969
5537,0.000041,0.813477,0.813477,0.007481,0.033332,0.806723,0.007999,0.102969
5538,0.004739,0.801758,0.801758,0.007896,0.033865,0.806723,0.007999,0.102969
5539,0.001297,0.799805,0.799805,0.007977,0.027722,0.806723,0.007999,0.102969
5540,0.001278,0.787305,0.787305,0.007971,0.027345,0.806723,0.007999,0.102969
5541,0.001344,0.798828,0.798828,0.007346,0.038901,0.806723,0.007999,0.102969
5542,0.006288,0.822656,0.822656,0.008222,0.036579,0.806723,0.007999,0.102969
5543,0.001699,0.813086,0.813086,0.007657,0.035298,0.806723,0.007999,0.102969
5544,0.005965,0.765625,0.765625,0.007788,0.041520,0.806723,0.007999,0.102969
5545,0.003507,0.818359,0.818359,0.007743,0.021083,0.806723,0.007999,0.102969
5546,0.001200,0.847656,0.847656,0.007974,0.022093,0.806723,0.007999,0.102969
5547,-0.000080,0.824609,0.824609,0.008021,0.001722,0.806723,0.007999,0.102969
5548,0.001083,0.815430,0.815430,0.008129,0.029004,0.806723,0.007999,0.102969
5549,0.001275,0.787109,0.787109,0.007931,0.019171,0.806723,0.007999,0.102969
5550,0.002094,0.797070,0.797070,0.008028,0.014713,0.806723,0.007999,0.102969
5551,0.008273,0.834766,0.834766,0.007474,0.047335,0.806723,0.007999,0.102969
5552,-0.000159,0.803711,0.803711,0.007884,0.004619,0.806723,0.007999,0.102969
5553,0.002267,0.814453,0.814453,0.008099,0.025042,0.806723,0.007999,0.102969
5554,0.002882,0.816406,0.816406,0.007796,0.021361,0.806723,0.007999,0.102969
5555,0.001769,0.830078,0.830078,0.007809,0.031313,0.806723,0.007999,0.102969
5556,0.002537,0.826172,0.826172,0.007770,0.046785,0.806723,0.007999,0.102969
5557,0.002017,0.812500,0.812500,0.007634,0.027665,0.806723,0.007999,0.102969
5558,-0.001229,0.816406,0.816406,0.008157,0.033596,0.806723,0.007999,0.102969
5559,0.001135,0.814453,0.814453,0.008351,0.011318,0.806723,0.007999,0.102969
5560,0.001916,0.780273,0.780273,0.008112,0.017230,0.806723,0.007999,0.102969
5561,0.003772,0.814453,0.814453,0.007980,0.048688,0.806723,0.007999,0.102969
5562,0.008481,0.822852,0.822852,0.007734,0.060044,0.806723,0.007999,0.102969
5563,0.001551,0.789453,0.789453,0.008050,0.019276,0.806723,0.007999,0.102969
5564,0.000003,0.815430,0.815430,0.008089,0.001623,0.806723,0.007999,0.102969
5565,-0.001655,0.807617,0.807617,0.007716,0.022028,0.806723,0.007999,0.102969
5566,0.000906,0.813477,0.813477,0.008043,0.013406,0.806723,0.007999,0.102969
5567,0.002966,0.805664,0.805664,0.007464,0.025480,0.806723,0.007999,0.102969
5568,-0.001147,0.827148,0.827148,0.007971,0.021871,0.806723,0.007999,0.102969
5569,0.005871,0.787109,0.787109,0.007445,0.058711,0.806723,0.007999,0.102969
5570,0.008112,0.813477,0.813477,0.007784,0.067349,0.806723,0.007999,0.102969
5571,-0.003139,0.803711,0.803711,0.007930,0.016270,0.806723,0.007999,0.102969
5572,0.004855,0.823242,0.823242,0.007835,0.016675,0.806723,0.007999,0.102969
5573,0.001038,0.809570,0.809570,0.007690,0.009819,0.806723,0.007999,0.102969
5574,0.006638,0.780273,0.780273,0.008463,0.043608,0.806723,0.007999,0.102969
5575,0.000011,0.797070,0.797070,0.007658,0.002559,0.806723,0.007999,0.102969
5576,-0.018193,0.789062,0.789062,0.007985,0.021399,0.806723,0.007999,0.102969
5577,0.002242,0.847656,0.847656,0.007700,0.037884,0.806723,0.007999,0.102969
5578,-0.027370,0.759766,0.759766,0.007850,0.028139,0.806723,0.007999,0.102969
5579,0.000876,0.846680,0.846680,0.007887,0.009678,0.806723,0.007999,0.102969
5580,0.004270,0.767578,0.767578,0.007786,0.023913,0.806723,0.007999,0.102969
5581,0.002335,0.848633,0.848633,0.007550,0.019189,0.806723,0.007999,0.102969
5582,0.001990,0.834961,0.834961,0.007854,0.032829,0.806723,0.007999,0.102969
5583,0.001667,0.841797,0.841797,0.008104,0.024977,0.806723,0.007999,0.102969
5584,-0.000239,0.760742,0.760742,0.008301,0.005403,0.806723,0.007999,0.102969
5585,0.000666,0.822266,0.822266,0.007899,0.016365,0.806723,0.007999,0.102969
5586,0.001062,0.787109,0.787109,0.008141,0.015691,0.806723,0.007999,0.102969
5587,0.006596,0.789062,0.789062,0.008115,0.013832,0.806723,0.007999,0.102969
5588,0.003351,0.788086,0.788086,0.008028,0.019000,0.806723,0.007999,0.102969
5589,-0.000250,0.797266,0.797266,0.008128,0.027455,0.806723,0.007999,0.102969
5590,0.000744,0.796875,0.796875,0.008107,0.017045,0.806723,0.007999,0.102969
5591,0.004715,0.812500,0.812500,0.008290,0.040848,0.806723,0.007999,0.102969
5592,0.003445,0.784180,0.784180,0.007888,0.034868,0.806723,0.007999,0.102969
5593,-0.001754,0.754883,0.754883,0.008033,0.009456,0.806723,0.007999,0.102969
5594,-0.003273,0.809570,0.809570,0.007669,0.052772,0.806723,0.007999,0.102969
5595,0.002162,0.846680,0.846680,0.007872,0.026669,0.806723,0.007999,0.102969
5596,-0.011661,0.825195,0.825195,0.007681,0.034653,0.806723,0.007999,0.102969
5597,-0.017056,0.809570,0.809570,0.007947,0.019972,0.806723,0.007999,0.102969
5598,0.006769,0.810547,0.810547,0.007654,0.036261,0.806723,0.007999,0.102969
5599,0.005127,0.792383,0.792383,0.008282,0.037656,0.806723,0.007999,0.102969
5600,-0.000033,0.806641,0.806641,0.007625,0.001233,0.806723,0.007999,0.102969
5601,0.007597,0.842188,0.842188,0.007374,0.054557,0.806723,0.007999,0.102969
5602,-0.000172,0.784570,0.784570,0.007883,0.003082,0.806723,0.007999,0.102969
5603,0.001204,0.842773,0.842773,0.007964,0.015921,0.806723,0.007999,0.102969
5604,0.001478,0.801758,0.801758,0.007720,0.013565,0.806723,0.007999,0.102969
5605,0.002559,0.795898,0.795898,0.007297,0.028053,0.806723,0.007999,0.102969
5606,0.001423,0.790039,0.790039,0.007637,0.024418,0.806723,0.007999,0.102969
5607,0.001336,0.807617,0.807617,0.007660,0.031866,0.806723,0.007999,0.102969
5608,-0.004445,0.795898,0.795898,0.008118,0.018503,0.806723,0.007999,0.102969
5609,0.002868,0.843750,0.843750,0.007679,0.036573,0.806723,0.007999,0.102969
5610,-0.000016,0.815430,0.815430,0.008366,0.000798,0.806723,0.007999,0.102969
5611,0.008154,0.758789,0.758789,0.008007,0.047927,0.806723,0.007999,0.102969
5612,-0.001845,0.822266,0.822266,0.007777,0.027024,0.806723,0.007999,0.102969
5613,0.001672,0.791992,0.791992,0.008307,0.048576,0.806723,0.007999,0.102969
5614,0.001682,0.853516,0.853516,0.008008,0.037825,0.806723,0.007999,0.102969
5615,-0.001061,0.818359,0.818359,0.007727,0.032031,0.806723,0.007999,0.102969
5616,0.002882,0.805664,0.805664,0.007901,0.018796,0.806723,0.007999,0.102969
5617,0.004888,0.808594,0.808594,0.007329,0.033942,0.806723,0.007999,0.102969
5618,0.001330,0.791016,0.791016,0.007760,0.020175,0.806723,0.007999,0.102969
5619,0.002343,0.816016,0.816016,0.008051,0.020046,0.806723,0.007999,0.102969
5620,-0.004873,0.796875,0.796875,0.007987,0.018561,0.806723,0.007999,0.102969
5621,0.000126,0.807813,0.807813,0.008359,0.019069,0.806723,0.007999,0.102969
5622,-0.000017,0.791016,0.791016,0.007773,0.001608,0.806723,0.007999,0.102969
5623,0.003617,0.791016,0.791016,0.007917,0.024242,0.806723,0.007999,0.102969
5624,0.004109,0.816406,0.816406,0.008089,0.026249,0.806723,0.007999,0.102969
5625,0.006143,0.791016,0.791016,0.007644,0.039480,0.806723,0.007999,0.102969
5626,-0.001631,0.802148,0.802148,0.007917,0.029094,0.806723,0.007999,0.102969
5627,0.002602,0.833984,0.833984,0.007355,0.025930,0.806723,0.007999,0.102969
5628,0.004060,0.794922,0.794922,0.007931,0.042216,0.806723,0.007999,0.102969
5629,0.000678,0.820312,0.820312,0.007998,0.016430,0.806723,0.007999,0.102969
5630,0.002328,0.807617,0.807617,0.007747,0.016274,0.806723,0.007999,0.102969
5631,0.006043,0.806250,0.806250,0.007967,0.058805,0.806723,0.007999,0.102969
5632,0.002946,0.825195,0.825195,0.008208,0.046416,0.806723,0.007999,0.102969
5633,0.001812,0.831055,0.831055,0.007919,0.017817,0.806723,0.007999,0.102969
5634,0.000124,0.789062,0.789062,0.007989,0.020286,0.806723,0.007999,0.102969
5635,0.006822,0.782227,0.782227,0.008262,0.037708,0.806723,0.007999,0.102969
5636,0.005566,0.808594,0.808594,0.007912,0.052406,0.806723,0.007999,0.102969
5637,0.004953,0.842969,0.842969,0.008189,0.040468,0.806723,0.007999,0.102969
5638,0.004655,0.793945,0.793945,0.007717,0.023392,0.806723,0.007999,0.102969
5639,0.007589,0.793945,0.793945,0.007450,0.036373,0.806723,0.007999,0.102969
5640,-0.011839,0.765625,0.765625,0.007949,0.036758,0.806723,0.007999,0.102969
5641,-0.007612,0.817383,0.817383,0.008428,0.020765,0.806723,0.007999,0.102969
5642,-0.000030,0.811523,0.811523,0.007864,0.041413,0.806723,0.007999,0.102969
5643,-0.000950,0.835938,0.835938,0.007752,0.028609,0.806723,0.007999,0.102969
5644,0.000672,0.822266,0.822266,0.007569,0.038611,0.806723,0.007999,0.102969
5645,-0.002548,0.780273,0.780273,0.008017,0.022623,0.806723,0.007999,0.102969
5646,0.004528,0.822852,0.822852,0.007708,0.048472,0.806723,0.007999,0.102969
5647,0.001602,0.824219,0.824219,0.008035,0.049692,0.806723,0.007999,0.102969
5648,-0.005579,0.852539,0.852539,0.007791,0.030353,0.806723,0.007999,0.102969
5649,-0.007671,0.802734,0.802734,0.007930,0.050364,0.806723,0.007999,0.102969
5650,-0.000224,0.777344,0.777344,0.007940,0.006252,0.806723,0.007999,0.102969
5651,0.001903,0.822266,0.822266,0.007499,0.016204,0.806723,0.007999,0.102969
5652,0.004179,0.814453,0.814453,0.008107,0.015142,0.806723,0.007999,0.102969
5653,-0.016800,0.794336,0.794336,0.007829,0.022664,0.806723,0.007999,0.102969
5654,-0.010803,0.812500,0.812500,0.007610,0.053379,0.806723,0.007999,0.102969
5655,-0.000410,0.791992,0.791992,0.007910,0.015562,0.806723,0.007999,0.102969
5656,0.003786,0.800781,0.800781,0.007696,0.025220,0.806723,0.007999,0.102969
5657,0.001021,0.822266,0.822266,0.007630,0.035042,0.806723,0.007999,0.102969
5658,0.001833,0.850586,0.850586,0.008233,0.029988,0.806723,0.007999,0.102969
5659,-0.000306,0.791016,0.791016,0.007544,0.054984,0.806723,0.007999,0.102969
5660,0.003322,0.840820,0.840820,0.007855,0.019753,0.806723,0.007999,0.102969
5661,0.003001,0.805664,0.805664,0.007900,0.025154,0.806723,0.007999,0.102969
5662,0.004277,0.833984,0.833984,0.007523,0.030323,0.806723,0.007999,0.102969
5663,0.008895,0.775391,0.775391,0.007982,0.041140,0.806723,0.007999,0.102969
5664,0.007076,0.736914,0.736914,0.007899,0.036085,0.806723,0.007999,0.102969
5665,0.002106,0.796875,0.796875,0.007897,0.010746,0.806723,0.007999,0.102969
5666,-0.008859,0.809570,0.809570,0.007650,0.025755,0.806723,0.007999,0.102969
5667,-0.002585,0.833984,0.833984,0.007894,0.027650,0.806723,0.007999,0.102969
5668,-0.007054,0.841797,0.841797,0.007679,0.033125,0.806723,0.007999,0.102969
5669,0.001865,0.816406,0.816406,0.007772,0.025340,0.806723,0.007999,0.102969
5670,0.001324,0.787500,0.787500,0.007816,0.033441,0.806723,0.007999,0.102969
5671,0.002755,0.772461,0.772461,0.008145,0.024338,0.806723,0.007999,0.102969
5672,0.001256,0.809570,0.809570,0.008143,0.024233,0.806723,0.007999,0.102969
5673,0.000830,0.794922,0.794922,0.007705,0.016581,0.806723,0.007999,0.102969
5674,0.002603,0.817383,0.817383,0.008222,0.029994,0.806723,0.007999,0.102969
5675,0.000981,0.839844,0.839844,0.007688,0.010227,0.806723,0.007999,0.102969
5676,-0.001604,0.833008,0.833008,0.007619,0.031850,0.806723,0.007999,0.102969
5677,0.001283,0.801758,0.801758,0.007637,0.020437,0.806723,0.007999,0.102969
5678,-0.007661,0.785352,0.785352,0.008148,0.042587,0.806723,0.007999,0.102969
5679,-0.005601,0.829883,0.829883,0.007578,0.025777,0.806723,0.007999,0.102969
5680,0.003856,0.810547,0.810547,0.007900,0.019860,0.806723,0.007999,0.102969
5681,0.002796,0.826563,0.826563,0.008011,0.019031,0.806723,0.007999,0.102969
5682,0.000650,0.802734,0.802734,0.008270,0.028712,0.806723,0.007999,0.102969
5683,0.002678,0.823242,0.823242,0.008197,0.041052,0.806723,0.007999,0.102969
5684,0.001029,0.814844,0.814844,0.008137,0.012769,0.806723,0.007999,0.102969
5685,0.001859,0.794922,0.794922,0.008076,0.020605,0.806723,0.007999,0.102969
5686,0.003161,0.832031,0.832031,0.008480,0.019964,0.806723,0.007999,0.102969
5687,0.000923,0.799805,0.799805,0.008060,0.043062,0.806723,0.007999,0.102969
5688,0.003413,0.795117,0.795117,0.008316,0.028189,0.806723,0.007999,0.102969
5689,0.001146,0.808008,0.808008,0.008037,0.024244,0.806723,0.007999,0.102969
5690,0.001886,0.778320,0.778320,0.007506,0.026665,0.806723,0.007999,0.102969
5691,-0.002022,0.828125,0.828125,0.007882,0.012247,0.806723,0.007999,0.102969
5692,0.003555,0.804688,0.804688,0.007639,0.023083,0.806723,0.007999,0.102969
5693,0.002826,0.816797,0.816797,0.007971,0.020315,0.806723,0.007999,0.102969
5694,0.012622,0.790039,0.790039,0.007631,0.037216,0.806723,0.007999,0.102969
5695,0.003843,0.812500,0.812500,0.007643,0.059876,0.806723,0.007999,0.102969
5696,0.002842,0.766797,0.766797,0.008137,0.034877,0.806723,0.007999,0.102969
5697,0.003079,0.808594,0.808594,0.007724,0.026821,0.806723,0.007999,0.102969
5698,0.004549,0.825195,0.825195,0.007705,0.028268,0.806723,0.007999,0.102969
5699,0.002393,0.817383,0.817383,0.007531,0.040785,0.806723,0.007999,0.102969
5700,0.008689,0.794922,0.794922,0.007914,0.057707,0.806723,0.007999,0.102969
5701,-0.001197,0.790039,0.790039,0.007745,0.018646,0.806723,0.007999,0.102969
5702,0.002210,0.806641,0.806641,0.007974,0.026242,0.806723,0.007999,0.102969
5703,0.001541,0.803711,0.803711,0.008074,0.018495,0.806723,0.007999,0.102969
5704,-0.016419,0.817773,0.817773,0.007882,0.013080,0.806723,0.007999,0.102969
5705,0.003300,0.811523,0.811523,0.007889,0.038101,0.806723,0.007999,0.102969
5706,0.003282,0.823242,0.823242,0.007926,0.033108,0.806723,0.007999,0.102969
5707,0.003877,0.791016,0.791016,0.007641,0.023836,0.806723,0.007999,0.102969
5708,-0.003449,0.826172,0.826172,0.008073,0.025351,0.806723,0.007999,0.102969
5709,-0.020532,0.815430,0.815430,0.007779,0.036908,0.806723,0.007999,0.102969
5710,-0.030099,0.805273,0.805273,0.008186,0.048230,0.806723,0.007999,0.102969
5711,0.001800,0.814453,0.814453,0.007752,0.032010,0.806723,0.007999,0.102969
5712,-0.009492,0.784570,0.784570,0.007957,0.030669,0.806723,0.007999,0.102969
5713,0.001071,0.836914,0.836914,0.007406,0.023615,0.806723,0.007999,0.102969
5714,0.002674,0.813477,0.813477,0.007607,0.024751,0.806723,0.007999,0.102969
5715,0.006453,0.760742,0.760742,0.008250,0.037416,0.806723,0.007999,0.102969
5716,0.001614,0.812500,0.812500,0.008069,0.033019,0.806723,0.007999,0.102969
5717,0.001408,0.759180,0.759180,0.008229,0.010625,0.806723,0.007999,0.102969
5718,0.001716,0.800781,0.800781,0.007761,0.016562,0.806723,0.007999,0.102969
5719,0.003020,0.815039,0.815039,0.008230,0.034978,0.806723,0.007999,0.102969
5720,-0.005944,0.822266,0.822266,0.008371,0.022331,0.806723,0.007999,0.102969
5721,0.014806,0.796875,0.796875,0.007517,0.026963,0.806723,0.007999,0.102969
5722,0.005362,0.789062,0.789062,0.007799,0.041809,0.806723,0.007999,0.102969
5723,0.000431,0.817383,0.817383,0.008160,0.013788,0.806723,0.007999,0.102969
5724,0.001968,0.780273,0.780273,0.008042,0.026167,0.806723,0.007999,0.102969
5725,0.000065,0.790039,0.790039,0.007825,0.031364,0.806723,0.007999,0.102969
5726,0.003119,0.828125,0.828125,0.007799,0.032902,0.806723,0.007999,0.102969
5727,0.001663,0.766602,0.766602,0.007952,0.052533,0.806723,0.007999,0.102969
5728,-0.003699,0.762109,0.762109,0.008141,0.028683,0.806723,0.007999,0.102969
5729,0.002610,0.808008,0.808008,0.007571,0.032010,0.806723,0.007999,0.102969
5730,0.001257,0.762695,0.762695,0.008222,0.018908,0.806723,0.007999,0.102969
5731,0.005128,0.779297,0.779297,0.007983,0.006560,0.806723,0.007999,0.102969
5732,0.003577,0.793945,0.793945,0.008343,0.034759,0.806723,0.007999,0.102969
5733,-0.003214,0.792969,0.792969,0.007672,0.042795,0.806723,0.007999,0.102969
5734,0.000992,0.835938,0.835938,0.007447,0.023500,0.806723,0.007999,0.102969
5735,-0.003092,0.805859,0.805859,0.008133,0.031878,0.806723,0.007999,0.102969
5736,-0.013699,0.805664,0.805664,0.008160,0.012153,0.806723,0.007999,0.102969
5737,0.002709,0.799805,0.799805,0.007430,0.027366,0.806723,0.007999,0.102969
5738,0.004527,0.772461,0.772461,0.007914,0.018927,0.806723,0.007999,0.102969
5739,0.004706,0.825195,0.825195,0.007945,0.029428,0.806723,0.007999,0.102969
5740,-0.000031,0.789062,0.789062,0.007604,0.001663,0.806723,0.007999,0.102969
5741,-0.002445,0.827148,0.827148,0.007494,0.028009,0.806723,0.007999,0.102969
5742,-0.001600,0.822266,0.822266,0.008041,0.009236,0.806723,0.007999,0.102969
5743,-0.000559,0.816406,0.816406,0.007978,0.006946,0.806723,0.007999,0.102969
5744,0.003733,0.831055,0.831055,0.007388,0.027905,0.806723,0.007999,0.102969
5745,0.004862,0.837891,0.837891,0.008215,0.019233,0.806723,0.007999,0.102969
5746,0.005727,0.782227,0.782227,0.007873,0.050536,0.806723,0.007999,0.102969
5747,0.003852,0.818359,0.818359,0.008154,0.021339,0.806723,0.007999,0.102969
5748,0.007275,0.791016,0.791016,0.007774,0.043846,0.806723,0.007999,0.102969
5749,0.005750,0.801758,0.801758,0.008238,0.009437,0.806723,0.007999,0.102969
5750,0.003623,0.803711,0.803711,0.008126,0.019050,0.806723,0.007999,0.102969
5751,0.000622,0.822852,0.822852,0.007818,0.039489,0.806723,0.007999,0.102969
5752,0.004371,0.801758,0.801758,0.007801,0.050545,0.806723,0.007999,0.102969
5753,-0.000565,0.831055,0.831055,0.007961,0.022796,0.806723,0.007999,0.102969
5754,-0.009630,0.826563,0.826563,0.007803,0.013647,0.806723,0.007999,0.102969
5755,0.000138,0.807617,0.807617,0.007892,0.010555,0.806723,0.007999,0.102969
5756,0.005567,0.819336,0.819336,0.008170,0.024938,0.806723,0.007999,0.102969
5757,0.005387,0.790039,0.790039,0.007497,0.028077,0.806723,0.007999,0.102969
5758,0.004654,0.797852,0.797852,0.007440,0.038964,0.806723,0.007999,0.102969
5759,0.001643,0.812500,0.812500,0.008488,0.016702,0.806723,0.007999,0.102969
5760,0.005937,0.808789,0.808789,0.007831,0.053391,0.806723,0.007999,0.102969
5761,-0.002348,0.803516,0.803516,0.008133,0.033515,0.806723,0.007999,0.102969
5762,-0.000271,0.812695,0.812695,0.007776,0.006436,0.806723,0.007999,0.102969
5763,0.002810,0.795898,0.795898,0.008080,0.030501,0.806723,0.007999,0.102969
5764,0.001618,0.823242,0.823242,0.008292,0.035084,0.806723,0.007999,0.102969
5765,0.004173,0.827148,0.827148,0.007836,0.027706,0.806723,0.007999,0.102969
5766,0.003841,0.809570,0.809570,0.008190,0.021286,0.806723,0.007999,0.102969
5767,0.001492,0.794922,0.794922,0.007697,0.022658,0.806723,0.007999,0.102969
5768,0.003315,0.797852,0.797852,0.008134,0.022541,0.806723,0.007999,0.102969
5769,0.010900,0.750000,0.750000,0.008171,0.011662,0.806723,0.007999,0.102969
5770,-0.002196,0.776367,0.776367,0.007804,0.032668,0.806723,0.007999,0.102969
5771,0.000451,0.834961,0.834961,0.007661,0.034018,0.806723,0.007999,0.102969
5772,0.000054,0.847656,0.847656,0.007954,0.021075,0.806723,0.007999,0.102969
5773,0.005270,0.810547,0.810547,0.007625,0.049925,0.806723,0.007999,0.102969
5774,-0.006459,0.816406,0.816406,0.008195,0.025193,0.806723,0.007999,0.102969
5775,0.001049,0.799805,0.799805,0.007605,0.061421,0.806723,0.007999,0.102969
5776,0.002666,0.833984,0.833984,0.007729,0.030207,0.806723,0.007999,0.102969
5777,0.004872,0.833984,0.833984,0.008162,0.037485,0.806723,0.007999,0.102969
5778,-0.000784,0.823242,0.823242,0.007580,0.015989,0.806723,0.007999,0.102969
5779,0.001369,0.805078,0.805078,0.008512,0.024659,0.806723,0.007999,0.102969
5780,0.007453,0.787500,0.787500,0.007865,0.039776,0.806723,0.007999,0.102969
5781,-0.000051,0.782227,0.782227,0.008046,0.002663,0.806723,0.007999,0.102969
5782,0.006268,0.823242,0.823242,0.007934,0.038251,0.806723,0.007999,0.102969
5783,0.003216,0.790039,0.790039,0.007974,0.040674,0.806723,0.007999,0.102969
5784,0.002772,0.825195,0.825195,0.007683,0.028098,0.806723,0.007999,0.102969
5785,0.002690,0.825195,0.825195,0.007772,0.020599,0.806723,0.007999,0.102969
5786,0.002316,0.813477,0.813477,0.008026,0.033523,0.806723,0.007999,0.102969
5787,0.003410,0.791016,0.791016,0.008331,0.020019,0.806723,0.007999,0.102969
5788,0.006097,0.834570,0.834570,0.008054,0.056040,0.806723,0.007999,0.102969
5789,-0.000053,0.796875,0.796875,0.007841,0.005637,0.806723,0.007999,0.102969
5790,-0.001047,0.806641,0.806641,0.008044,0.015748,0.806723,0.007999,0.102969
5791,0.004791,0.761719,0.761719,0.007902,0.023830,0.806723,0.007999,0.102969
5792,-0.004338,0.807617,0.807617,0.008076,0.036797,0.806723,0.007999,0.102969
5793,0.001321,0.754883,0.754883,0.007676,0.032862,0.806723,0.007999,0.102969
5794,0.005535,0.791992,0.791992,0.007963,0.054523,0.806723,0.007999,0.102969
5795,-0.000901,0.810547,0.810547,0.007791,0.023299,0.806723,0.007999,0.102969
5796,0.001933,0.816406,0.816406,0.007847,0.047364,0.806723,0.007999,0.102969
5797,0.001120,0.821289,0.821289,0.007479,0.020824,0.806723,0.007999,0.102969
5798,0.002109,0.794922,0.794922,0.007800,0.012132,0.806723,0.007999,0.102969
5799,-0.000869,0.817383,0.817383,0.007795,0.038636,0.806723,0.007999,0.102969
5800,-0.009261,0.827148,0.827148,0.007904,0.032431,0.806723,0.007999,0.102969
5801,0.003303,0.776367,0.776367,0.007975,0.025794,0.806723,0.007999,0.102969
5802,-0.001313,0.805664,0.805664,0.007712,0.015089,0.806723,0.007999,0.102969
5803,0.002222,0.804297,0.804297,0.008105,0.018851,0.806723,0.007999,0.102969
5804,0.002853,0.828125,0.828125,0.007926,0.028839,0.806723,0.007999,0.102969
5805,0.005559,0.838477,0.838477,0.007425,0.033231,0.806723,0.007999,0.102969
5806,0.006884,0.823242,0.823242,0.007714,0.037961,0.806723,0.007999,0.102969
5807,0.000016,0.805664,0.805664,0.008106,0.001349,0.806723,0.007999,0.102969
5808,0.004254,0.765625,0.765625,0.008195,0.037356,0.806723,0.007999,0.102969
5809,0.001147,0.803711,0.803711,0.008219,0.030016,0.806723,0.007999,0.102969
5810,0.009556,0.795898,0.795898,0.007784,0.026884,0.806723,0.007999,0.102969
5811,0.001770,0.833984,0.833984,0.007956,0.022258,0.806723,0.007999,0.102969
5812,0.001259,0.789062,0.789062,0.008063,0.012691,0.806723,0.007999,0.102969
5813,0.000719,0.793359,0.793359,0.007784,0.016049,0.806723,0.007999,0.102969
5814,0.003373,0.809570,0.809570,0.007733,0.023065,0.806723,0.007999,0.102969
5815,0.006592,0.799219,0.799219,0.008158,0.045691,0.806723,0.007999,0.102969
5816,0.002908,0.818359,0.818359,0.007977,0.034164,0.806723,0.007999,0.102969
5817,0.001636,0.820312,0.820312,0.007538,0.013709,0.806723,0.007999,0.102969
5818,0.003429,0.817383,0.817383,0.007928,0.026046,0.806723,0.007999,0.102969
5819,0.001471,0.815430,0.815430,0.007786,0.024025,0.806723,0.007999,0.102969
5820,0.004014,0.812500,0.812500,0.008057,0.049306,0.806723,0.007999,0.102969
5821,0.005191,0.819336,0.819336,0.007999,0.056537,0.806723,0.007999,0.102969
5822,-0.004339,0.825000,0.825000,0.008191,0.026979,0.806723,0.007999,0.102969
5823,-0.006663,0.817383,0.817383,0.008477,0.010771,0.806723,0.007999,0.102969
5824,0.010410,0.803711,0.803711,0.007825,0.029226,0.806723,0.007999,0.102969
5825,-0.017952,0.798828,0.798828,0.007740,0.019232,0.806723,0.007999,0.102969
5826,-0.000045,0.781250,0.781250,0.008099,0.030679,0.806723,0.007999,0.102969
5827,0.001287,0.827148,0.827148,0.007966,0.021978,0.806723,0.007999,0.102969
5828,0.004468,0.816406,0.816406,0.007990,0.037248,0.806723,0.007999,0.102969
5829,-0.002227,0.777344,0.777344,0.007881,0.033713,0.806723,0.007999,0.102969
5830,-0.003690,0.779297,0.779297,0.007703,0.031580,0.806723,0.007999,0.102969
5831,0.001825,0.801758,0.801758,0.008108,0.037503,0.806723,0.007999,0.102969
5832,-0.005385,0.771484,0.771484,0.007748,0.025969,0.806723,0.007999,0.102969
5833,-0.004269,0.768555,0.768555,0.007860,0.020270,0.806723,0.007999,0.102969
5834,-0.000382,0.831055,0.831055,0.008010,0.008514,0.806723,0.007999,0.102969
5835,0.004821,0.791992,0.791992,0.008175,0.028781,0.806723,0.007999,0.102969
5836,-0.007105,0.805273,0.805273,0.008070,0.031884,0.806723,0.007999,0.102969
5837,0.006142,0.829883,0.829883,0.008083,0.019480,0.806723,0.007999,0.102969
5838,0.000004,0.803711,0.803711,0.007883,0.001663,0.806723,0.007999,0.102969
5839,-0.000126,0.788672,0.788672,0.008432,0.031216,0.806723,0.007999,0.102969
5840,0.002003,0.790039,0.790039,0.007842,0.015539,0.806723,0.007999,0.102969
5841,-0.000007,0.824219,0.824219,0.007706,0.024763,0.806723,0.007999,0.102969
5842,0.004691,0.781250,0.781250,0.008320,0.021057,0.806723,0.007999,0.102969
5843,0.002595,0.831445,0.831445,0.007939,0.041598,0.806723,0.007999,0.102969
5844,0.001995,0.799805,0.799805,0.008043,0.039491,0.806723,0.007999,0.102969
5845,0.002979,0.808203,0.808203,0.008023,0.067571,0.806723,0.007999,0.102969
